checked_by,checked,entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,correction_notes,hitnumber_6
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.3,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.4,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.6,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.7,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,0.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.2,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.3,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.5,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.6,brator,brodia,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.7,brator,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.8,brator,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,1.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,3,2.9,brodia,cryint,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"Cl, AR",2023-03-24,E,7,L,P,P,luptru,,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.7,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.8,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,0.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.4,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.8,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,1.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.1,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.4,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.5,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.6,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.7,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,1,2.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.1,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.4,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.5,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.6,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.7,bg,,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.8,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,0.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.4,brator,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.8,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,1.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.1,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.4,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.5,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.6,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.7,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.8,brodia,amsmen,brator,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,2,2.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.1,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.3,brodia,amsmen,bg,,,hole,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.8,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,0.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.4,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.5,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.8,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,1.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2,brator,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.1,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.2,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.4,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.7,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.8,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,3,2.9,brodia,brator,amsmen,bg,,hole,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"CI, AR",2023-03-17,E,8,L,P,P,eucchr,,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,0.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.4,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.5,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.7,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.8,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,1.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.1,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.2,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.3,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.4,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.5,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.6,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.7,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.8,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,1,2.9,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,0.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.1,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.4,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.5,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,1.9,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,2,2.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.7,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.8,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,0.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.7,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.8,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,1.9,brodia,amsmen,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.4,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.6,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.8,brodia,lit,,,,,,
